Repeated,errors,Needed,Fields,XMLPath
76,,,,"mods/name [@displayLabel = 'Engraver']/role/roleTerm [@type = 'code', @authority = 'marcrelator']"
76,,,,"mods/name [@displayLabel = 'Engraver']/role/roleTerm [@type = 'text', @authority = 'marcrelator']"
19,,,,mods/name [@displayLabel = 'Interviewee']
19,,,,mods/name [@displayLabel = 'Interviewee']/namePart
19,,,,mods/name [@displayLabel = 'Interviewee']/role
19,,,,"mods/name [@displayLabel = 'Interviewee']/role/roleTerm [@type = 'code', @authority = 'marcrelator']"
19,,,,"mods/name [@displayLabel = 'Interviewee']/role/roleTerm [@type = 'text', @authority = 'marcrelator']"
19,,,,mods/name [@displayLabel = 'Interviewer']
19,,,,mods/name [@displayLabel = 'Interviewer']/namePart
19,,,,mods/name [@displayLabel = 'Interviewer']/role
19,,,,"mods/name [@displayLabel = 'Interviewer']/role/roleTerm [@type = 'code', @authority = 'marcrelator']"
19,,,,"mods/name [@displayLabel = 'Interviewer']/role/roleTerm [@type = 'text', @authority = 'marcrelator']"
123,,,,mods/name [@displayLabel = 'Performers']
123,,,,mods/name [@displayLabel = 'Performers']/namePart
123,,,,mods/name [@displayLabel = 'Performers']/role
123,,,,"mods/name [@displayLabel = 'Performers']/role/roleTerm [@type = 'code', @authority = 'marcrelator']"
123,,,,"mods/name [@displayLabel = 'Performers']/role/roleTerm [@type = 'text', @authority = 'marcrelator']"
2079,,,,mods/name [@displayLabel = 'Person Placing Ad']
2079,,,,mods/name [@displayLabel = 'Person Placing Ad']/namePart
2079,,,,mods/name [@displayLabel = 'Person Placing Ad']/role
2079,,,,"mods/name [@displayLabel = 'Person Placing Ad']/role/roleTerm [@type = 'code', @authority = 'marcrelator']"
2079,,,,"mods/name [@displayLabel = 'Person Placing Ad']/role/roleTerm [@type = 'text', @authority = 'marcrelator']"
1,,,,"mods/name [@displayLabel = 'Photographer', @type = 'personal', @authority = 'naf']"
1,,,,"mods/name [@displayLabel = 'Photographer', @type = 'personal', @authority = 'naf']/namePart"
1,,,,"mods/name [@displayLabel = 'Photographer', @type = 'personal', @authority = 'naf']/role"
1,,,,"mods/name [@displayLabel = 'Photographer', @type = 'personal', @authority = 'naf']/role/roleTerm [@type = 'code', @authority = 'marcrelator']"
1,,,,"mods/name [@displayLabel = 'Photographer', @type = 'personal', @authority = 'naf']/role/roleTerm [@type = 'text', @authority = 'marcrelator']"
6192,,,,mods/name [@displayLabel = 'Photographer']
6192,,,,mods/name [@displayLabel = 'Photographer']/namePart
6192,,,,mods/name [@displayLabel = 'Photographer']/role
6192,,,,"mods/name [@displayLabel = 'Photographer']/role/roleTerm [@type = 'code', @authority = 'marcrelator']"
6192,,,,"mods/name [@displayLabel = 'Photographer']/role/roleTerm [@type = 'text', @authority = 'marcrelator']"
16,,,,mods/name [@displayLabel = 'Scribe/Artist']
16,,,,mods/name [@displayLabel = 'Scribe/Artist']/namePart
16,,,,mods/name [@displayLabel = 'Scribe/Artist']/role
16,,,,"mods/name [@displayLabel = 'Scribe/Artist']/role/roleTerm [@type = 'code', @authority = 'marcrelator']"
16,,,,"mods/name [@displayLabel = 'Scribe/Artist']/role/roleTerm [@type = 'text', @authority = 'marcrelator']"
3917,,,,"mods/name [@type = 'corporate', @authority = 'local', @displayLabel = 'Contributing Repository']"
3917,,,,"mods/name [@type = 'corporate', @authority = 'local', @displayLabel = 'Contributing Repository']/namePart"
3917,,,,"mods/name [@type = 'corporate', @authority = 'local', @displayLabel = 'Contributing Repository']/role"
3917,valueURI,,,"mods/name [@type = 'corporate', @authority = 'local', @displayLabel = 'Contributing Repository']/role/roleTerm [@type = 'text', @authority = 'marcrelator', @authorityURI = 'http://id.loc.gov/vocabulary/relators', @valueURI = 'http://id.loc.gov/vocabulary/relators/rps']"
575,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n83069941', @displayLabel = 'Author']"
575,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n83069941', @displayLabel = 'Author']/namePart"
595,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n83188670', @displayLabel = 'Contributing Repository']"
595,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n83188670', @displayLabel = 'Contributing Repository']/namePart"
595,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n83188670', @displayLabel = 'Contributing Repository']/role"
595,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n83188670', @displayLabel = 'Contributing Repository']/role/roleTerm [@type = 'text', @authority = 'marcrelator', @authorityURI = 'http://id.loc.gov/vocabulary/relators', @valueURI = 'http://id.loc.gov/vocabulary/relators/rps']"
3572,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n83230635', @displayLabel = 'Contributing Repository']"
3572,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n83230635', @displayLabel = 'Contributing Repository']/namePart"
3572,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n83230635', @displayLabel = 'Contributing Repository']/role"
3572,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n83230635', @displayLabel = 'Contributing Repository']/role/roleTerm [@type = 'text', @authority = 'marcrelator', @authorityURI = 'http://id.loc.gov/vocabulary/relators', @valueURI = 'http://id.loc.gov/vocabulary/relators/rps']"
231,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n97093352', @displayLabel = 'Contributing Repository']"
231,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n97093352', @displayLabel = 'Contributing Repository']/namePart"
231,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n97093352', @displayLabel = 'Contributing Repository']/role"
231,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/n97093352', @displayLabel = 'Contributing Repository']/role/roleTerm [@type = 'text', @authority = 'marcrelator', @authorityURI = 'http://id.loc.gov/vocabulary/relators', @valueURI = 'http://id.loc.gov/vocabulary/relators/rps']"
25292,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/no2015036095', @displayLabel = 'Contributing Repository']"
25292,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/no2015036095', @displayLabel = 'Contributing Repository']/namePart"
25292,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/no2015036095', @displayLabel = 'Contributing Repository']/role"
25292,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/no2015036095', @displayLabel = 'Contributing Repository']/role/roleTerm [@type = 'text', @authority = 'marcrelator', @authorityURI = 'http://id.loc.gov/vocabulary/relators', @valueURI = 'http://id.loc.gov/vocabulary/relators/rps']"
65,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/no94017348', @displayLabel = 'Contributing Repository']"
65,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/no94017348', @displayLabel = 'Contributing Repository']/namePart"
65,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/no94017348', @displayLabel = 'Contributing Repository']/role"
65,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names', @valueURI = 'http://id.loc.gov/authorities/names/no94017348', @displayLabel = 'Contributing Repository']/role/roleTerm [@type = 'text', @authority = 'marcrelator', @authorityURI = 'http://id.loc.gov/vocabulary/relators', @valueURI = 'http://id.loc.gov/vocabulary/relators/rps']"
14,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no2015036095', @displayLabel = 'Contributing Repository']"
14,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no2015036095', @displayLabel = 'Contributing Repository']/namePart"
14,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no2015036095', @displayLabel = 'Contributing Repository']/role"
14,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no2015036095', @displayLabel = 'Contributing Repository']/role/roleTerm [@type = 'text', @authority = 'marcrelator', @authorityURI = 'http://id.loc.gov/vocabulary/relators', @valueURI = 'http://id.loc.gov/vocabulary/relators/rps']"
91,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017348', @displayLabel = 'Contributing Repository']"
91,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017348', @displayLabel = 'Contributing Repository']/namePart"
91,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017348', @displayLabel = 'Contributing Repository']/role"
91,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017348', @displayLabel = 'Contributing Repository']/role/roleTerm [@type = 'text', @authority = 'marcrelator', @authorityURI = 'http://id.loc.gov/vocabulary/relators', @valueURI = 'http://id.loc.gov/vocabulary/relators/rps']"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017350', @displayLabel = 'Contributing Repository']"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017350', @displayLabel = 'Contributing Repository']/namePart"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017350', @displayLabel = 'Contributing Repository']/role"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017350', @displayLabel = 'Contributing Repository']/role/roleTerm [@type = 'text', @authority = 'marcrelator', @authorityURI = 'http://id.loc.gov/vocabulary/relators', @valueURI = 'http://id.loc.gov/vocabulary/relators/rps']"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017351', @displayLabel = 'Contributing Repository']"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017351', @displayLabel = 'Contributing Repository']/namePart"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017351', @displayLabel = 'Contributing Repository']/role"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017351', @displayLabel = 'Contributing Repository']/role/roleTerm [@type = 'text', @authority = 'marcrelator', @authorityURI = 'http://id.loc.gov/vocabulary/relators', @valueURI = 'http://id.loc.gov/vocabulary/relators/rps']"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017352', @displayLabel = 'Contributing Repository']"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017352', @displayLabel = 'Contributing Repository']/namePart"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017352', @displayLabel = 'Contributing Repository']/role"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017352', @displayLabel = 'Contributing Repository']/role/roleTerm [@type = 'text', @authority = 'marcrelator', @authorityURI = 'http://id.loc.gov/vocabulary/relators', @valueURI = 'http://id.loc.gov/vocabulary/relators/rps']"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017353', @displayLabel = 'Contributing Repository']"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017353', @displayLabel = 'Contributing Repository']/namePart"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017353', @displayLabel = 'Contributing Repository']/role"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017353', @displayLabel = 'Contributing Repository']/role/roleTerm [@type = 'text', @authority = 'marcrelator', @authorityURI = 'http://id.loc.gov/vocabulary/relators', @valueURI = 'http://id.loc.gov/vocabulary/relators/rps']"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017354', @displayLabel = 'Contributing Repository']"
1,valueURI,,,"mods/name [@type = 'corporate', @authority = 'naf', @authorityURI = 'http://id.loc.gov/authorities/names.html', @valueURI = 'http://id.loc.gov/authorities/names/no94017354', @displayLabel = 'Contributing Repository']/namePart"
